ticker;year_report;quarter_report;period_date;pe;pb;ps;price_to_cash_flow;ev_to_ebitda;roe;roa;gross_margin;pre_tax_margin;after_tax_margin;debt_to_equity;financial_leverage;current_ratio;quick_ratio;cash_ratio;asset_turnover;market_cap;shares;net_interest_margin;cir;car;casa_ratio;npl;ldr;loans_growth;deposit_growth
ATG;2026;1;;3.6943824959;14.7883873578;2.3461719168;0.8449595532;39.6583205153;7.8593894825;0.2566846951;0.1151891321;0.6704987161;0.6350647014;29.2228990776;29.2228990776;0.2734273158;0.1516887323;0.0018404758;0.404186683;130892000000.0;15220000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ATG;2026;2;;3.3936769439;13.5846814101;2.1552044352;0.7761837756;36.6131212994;7.8593894825;0.2566846951;0.1151891321;0.6704987161;0.6350647014;29.2228990776;29.2228990776;0.2734273158;0.1516887323;0.0018404758;0.404186683;120238000000.0;15220000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ATS;2025;1;;186.0756639775;1.263894587;1.1099775802;-14.4215759365;81.3087762371;0.0068122727;0.0061068953;0.0508231771;0.0085887892;0.0059651948;0.0774880686;0.0774880686;4.1325563636;4.12945595;0.2261058138;1.0237545493;55300000000.0;3500000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ATS;2025;2;;207.1873515897;1.7940263248;1.5981999597;-20.3010720392;156.209446611;0.0086935844;0.007922166;0.0523356533;0.0096517954;0.0077137912;0.1010860995;0.1010860995;3.4278325322;3.4252497179;0.2053118774;1.0270132875;78750000000.0;3500000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ATS;2025;3;;154.576170356;1.5660779329;1.4280576503;-118.9206170111;119.8926806126;0.0101764657;0.0092303915;0.0554785521;0.0115578271;0.0092385369;0.1231199076;0.1231199076;3.0135451104;3.0089447133;0.2201552555;0.9991183234;68950000000.0;3500000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ATS;2025;4;;181.1223553657;2.1705491757;2.018364777;-105.6852540458;138.0192179461;0.0120561229;0.0107733478;0.0572527956;0.0139393792;0.0111436535;0.1298311656;0.1298311656;2.9307823464;2.9258647543;0.0096541546;0.9667698119;95900000000.0;3500000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ATS;2026;1;;129.0764421403;1.9460461441;1.7030279416;-132.3674232119;102.1569058154;0.015176193;0.0134751711;0.0585808123;0.0162871449;0.0131939486;0.1505910036;0.1505910036;2.691203179;2.683143337;0.0170253733;1.0213145057;86450000000.0;3500000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
ATS;2026;2;;140.5087673551;1.8413366425;1.4140259171;116.4867313385;98.3996080066;0.0131641757;0.0108948148;0.0498237738;0.0125804377;0.0100636134;0.4281887872;0.4281887872;1.597252979;1.5784876418;0.0847877373;1.0825947245;81900000000.0;3500000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVC;2025;1;;13.6697331638;3.8635488363;5.5933782571;8.8701866903;9.0654060799;0.2972925885;0.2534433656;0.5525062244;0.5104619833;0.4091797689;0.0394657518;0.0394657518;5.6179914842;5.5126936138;0.4560090474;0.6193936866;4424318465400.0;75052052.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVC;2025;2;;11.4661324769;3.4463725512;5.1195704892;7.9438440747;7.6550024872;0.3132833901;0.2858145053;0.5969452161;0.5563699462;0.4464949711;0.0437403936;0.0437403936;6.2301882792;6.1236657291;1.2248779954;0.640129282;4074050538716.0;75052052.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVC;2025;3;;11.9521341755;3.0679416464;5.1838004124;7.0640922641;7.7716276068;0.2798658294;0.2611258933;0.583679579;0.5403383596;0.4337133717;0.0498421725;0.0498421725;6.8330628394;6.6621438658;1.6139655131;0.6020701927;3923195914196.0;75052052.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVC;2025;4;;13.7905167685;3.1053420679;5.113916762;8.9345285231;8.7620810515;0.2361308095;0.2069610846;0.5077856275;0.4609515328;0.3708285083;0.1216594809;0.1216594809;3.1576860546;3.0770670622;0.6874613504;0.5581045684;3715076574000.0;75052052.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVC;2026;1;;12.006840324;2.4994745908;4.2983017146;9.7280033055;7.6091252421;0.2116151938;0.1990317515;0.498079965;0.4461886257;0.3579877469;0.0393352591;0.0393352591;8.9509405943;8.6938608047;0.8140068459;0.5559736424;3114660158000.0;75052052.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVC;2026;2;;11.6421793689;2.3723740489;4.2652729072;9.2782527613;7.5455597319;0.2088793327;0.1967076764;0.4941778198;0.454845513;0.3663637857;0.0400069712;0.0400069712;9.7170145095;9.6007469949;0.839093955;0.536918997;3041859667560.0;75052052.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVF;2025;4;;-0.1620042812;0.0;0.1858455461;1553.6649489165;-178.4727268601;0.0;-1.6521245211;-0.0015318601;-1.1471644128;-1.1471644128;-1.0324930042;-1.0324930042;0.0022626259;0.0020082543;3.02935e-05;1.4401811133;17335200000.0;43338000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVF;2026;1;;-0.1620042812;0.0;0.1858455461;1553.6649489165;-178.4727268601;0.0;-1.6521245211;-0.0015318601;-1.1471644128;-1.1471644128;-1.0324930042;-1.0324930042;0.0022626259;0.0020082543;3.02935e-05;1.4401811133;17335200000.0;43338000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVG;2025;1;;15.8932304092;1.1493010643;0.3595112988;119.0033831343;10.9649512188;0.07483131;0.0414794747;0.0487749104;0.0240992496;0.0227901275;0.7618254789;0.7618254789;1.2799747911;1.0028851431;0.1736578403;1.8337194136;263909091314.0;17679982.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVG;2025;2;;16.0898740358;1.1225027056;0.343909611;100.2840008812;11.0020980641;0.0714871961;0.0396473584;0.0466136387;0.0227313657;0.021484172;0.7443921886;0.7443921886;1.30094134;1.2356915542;0.2372976816;1.8549089131;259878055418.0;17679982.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVG;2025;3;;12.2004826951;0.7606803272;0.2483314446;21.1003191016;7.9412407528;0.0634120073;0.0360109922;0.047323263;0.0216543424;0.0204421256;0.6610311114;0.6610311114;1.3740745058;1.222106536;0.4387991351;1.7692140757;177613099172.0;17679982.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVG;2025;4;;10.8912616294;0.732854158;0.2610782476;-79.1567347608;8.7420377657;0.0696309433;0.0369512013;0.0519542439;0.025407948;0.0241108074;0.9310579513;0.9310579513;1.1374002231;0.8687836601;0.1489704925;1.5414735037;175739021080.0;17679982.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVG;2026;1;;10.314395745;0.6159521975;0.2354804139;-7.7770428707;9.1450672746;0.0614681986;0.0334050921;0.0524655605;0.0242110822;0.0229795114;0.9137897529;0.9137897529;1.1187411995;0.8806941913;0.1707779704;1.4631931979;150421286856.0;17679982.0;0.0;0.0;;;0.0;0.0;0.0;0.0
AVG;2026;2;;7.548695535;0.5239642401;0.2061345985;90.8229252793;7.4107047051;0.0714838074;0.0376756597;0.0629985009;0.0289476921;0.027542282;0.9693092622;0.9693092622;1.1426871997;0.908079728;0.1914740971;1.3796911655;130354507286.0;17679982.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAB;2025;1;;11.3225955844;0.9864175977;3.4022228516;-22.2234231074;0.0;0.0889490319;0.0063468897;0.3953083677;0.3411018239;0.2735437686;13.522232408;0.0;0.0;0.0;0.0;0.0;12856653129400.0;1053824027.0;0.0250016001;-0.5594199656;0.0;0.0281717486;0.0126434524;0.8908552613;0.0147967367;0.0183174927
BAB;2025;2;;11.5949062365;1.0621965575;3.4255323809;0.9001503832;0.0;0.0938533653;0.0065350644;0.3958800762;0.3540509322;0.2838989367;14.1555070651;0.0;0.0;0.0;0.0;0.0;13443135296800.0;1003219052.0;0.0239456979;-0.6122311604;0.1001;0.0316584769;0.0125319017;0.8781315542;0.0354018304;0.0504043087
BAB;2025;3;;12.0375044338;0.9974126965;3.349664744;1.176214821;0.0;0.0831558705;0.0056577701;0.3862934582;0.3321459585;0.2669164106;14.0278344992;0.0;0.0;0.0;0.0;0.0;12740881960400.0;1003219052.0;0.0226350517;-0.7067294645;0.0;0.0298116926;0.0113492286;0.9611859054;0.0890183385;-0.0050817842
BAB;2025;4;;9.8175220929;0.9022508729;2.9752451093;0.8197248645;0.0;0.0948215868;0.0065849874;0.4250825083;0.3651099119;0.2947504435;13.7134806893;0.0;0.0;0.0;0.0;0.0;12007970251200.0;1072140201.0;0.0228014901;-0.5749174917;0.0;0.0368872927;0.0115085898;0.9951316147;0.1538292986;0.0365072169
BAB;2026;1;;10.7144073264;0.957010024;3.2194615661;0.7725664995;0.0;0.0922215746;0.0062453682;0.4364046353;0.3669694676;0.2957663406;13.2238006864;0.0;0.0;0.0;0.0;0.0;13023823090800.0;1152550716.0;0.0224070824;-0.5121538885;0.0;0.0320669989;0.0188254709;1.0165977004;0.0250655442;0.0034206547
BAB;2026;2;;10.5359060844;0.9227526023;2.8094566162;3.1647220008;0.0;0.0895637286;0.0060141427;0.4666905404;0.3289916738;0.26511594;14.6012088601;0.0;0.0;0.0;0.0;0.0;12678057876000.0;1152550716.0;0.0232718555;-0.5029187189;0.0;0.0352825933;0.0113021953;1.1338242212;0.0512912228;-0.0574021797
BAF;2025;1;;24.6895533224;2.5421929222;1.8889279839;13.4765206785;15.3893740372;0.1215424557;0.0436137171;0.1525794145;0.0746963712;0.0610034782;1.7980659041;1.7980659041;1.3138848264;0.584722593;0.2687898649;0.7232947797;10336735828000.0;304021642.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAF;2025;2;;17.3897505653;2.4533586956;1.8939812201;-10.5645256042;13.0704406025;0.1545812602;0.0642075313;0.1873254585;0.0997552935;0.0915875184;0.9865978652;0.9865978652;1.609705709;0.5786718937;0.1766602876;0.7032808718;10488746649000.0;304021642.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAF;2025;3;;22.4605020924;2.7281901313;2.1863955375;-20.9652489805;15.2664025763;0.1280233532;0.0545754887;0.2011990601;0.0953994214;0.0876152016;1.2329635796;1.2329635796;1.1352474238;0.3869522521;0.042533463;0.6279583706;11720034299100.0;304021642.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAF;2025;4;;82.5116852183;2.7184479839;2.1906136154;-7.5723664017;22.9217313699;0.0362510813;0.0138922342;0.1353457024;0.0198176572;0.0252350423;1.6524868789;1.6524868789;1.0023227981;0.3731058639;0.0842661539;0.5527275241;11035985604600.0;304021642.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAF;2026;1;;54.2849479387;2.5486724842;1.9152414289;-4.2759331917;21.1345323632;0.0473884797;0.0195001621;0.1484373645;0.029995826;0.0351950041;1.8506208768;1.8506208768;1.1735855401;0.778538432;0.0330809863;0.5529758479;10871782198800.0;364824906.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAF;2026;2;;124.9674150054;2.6763348738;1.8223859381;-20.7361161596;18.5452944855;0.0220282014;0.0081235198;0.1367591366;0.0129573223;0.0146681694;2.0893388345;2.0893388345;1.038267664;0.9461210985;0.0835747301;0.5570583306;11692638237300.0;364824906.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAL;2025;4;;10.0539441927;0.5102783549;0.4130874616;67.1235808978;7.9657582029;0.0507172425;0.0445422378;0.2423018462;0.0521334204;0.0410871051;0.1302492249;0.1302492249;7.7458354677;4.5836066687;0.5352822184;1.0840928723;15600000000.0;2000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAL;2026;1;;9.1516671497;0.4644841435;0.3760155099;61.0996697916;7.1388350719;0.0507172425;0.0445422378;0.2423018462;0.0521334204;0.0410871051;0.1302492249;0.1302492249;7.7458354677;4.5836066687;0.5352822184;1.0840928723;14200000000.0;2000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAL;2026;2;;9.4094605906;0.4775682039;0.3866074961;62.8207872505;7.3750988236;0.0507172425;0.0445422378;0.2423018462;0.0521334204;0.0410871051;0.1302492249;0.1302492249;7.7458354677;4.5836066687;0.5352822184;1.0840928723;14600000000.0;2000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAX;2025;1;;10.9490310908;1.3629165368;3.9045307326;11.5887661763;7.8087264401;0.1227407703;0.0367087237;0.5666324727;0.4556391504;0.3566097037;2.4032984921;2.4032984921;5.0808100385;4.0554981216;0.2881858444;0.1029380954;290280000000.0;8200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAX;2025;2;;10.126390227;1.3718310867;3.1613455076;8.0851864344;7.3036815417;0.1384397085;0.0413859727;0.4668009497;0.3973854472;0.3121887896;2.3020747818;2.3020747818;5.1328447506;4.1256866763;0.3760054367;0.1325671326;303400000000.0;8200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAX;2025;3;;8.7538816945;1.2032047707;2.7144796549;6.1077026155;6.4400286605;0.143799409;0.0430699783;0.4494242618;0.3941487987;0.310088684;2.2188346624;2.2188346624;5.5477977172;4.1017779908;0.2534411728;0.1388956791;274700000000.0;8200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAX;2025;4;;7.6221388817;1.2267912481;2.4782822355;6.1082863645;5.8093303024;0.1654647596;0.0494324232;0.4468536137;0.4114124066;0.3251426239;2.2577353551;2.2577353551;5.3402404027;3.9806589084;0.3852241749;0.1520330451;273060000000.0;8200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAX;2026;1;;6.732303445;1.1336040243;2.1289566685;4.910938067;5.2346917243;0.1713456623;0.0528340075;0.4252832152;0.3984041232;0.316230052;2.1961494059;2.1961494059;5.0571363962;3.8498432583;0.1644826543;0.1670745939;259940000000.0;8200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BAX;2026;2;;5.7129202053;0.9887817259;2.1165044033;8.3250830824;4.7738560944;0.180842472;0.0570845283;0.4779159366;0.4662808996;0.3704768012;2.0097649102;2.0097649102;6.055760782;4.7098635639;0.0637726127;0.1540839482;237800000000.0;8200000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBH;2025;4;;32.079738606;0.3102480181;0.1856119746;5.1626470773;10.2219514788;0.0096811345;0.0078235797;0.0666413833;0.0073759595;0.0057859566;0.2034941805;0.2034941805;5.0414444196;3.379689069;0.3402817408;1.3521670222;23295226500.0;2047932.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBH;2026;1;;21.433495684;0.2072865879;0.1240132753;3.4493290363;5.8549178304;0.0096811345;0.0078235797;0.0666413833;0.0073759595;0.0057859566;0.2034941805;0.2034941805;5.0414444196;3.379689069;0.3402817408;1.3521670222;15564283200.0;2047932.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBH;2026;2;;27.3559089651;0.2645631451;0.1582801014;4.4024331121;8.284261052;0.0096811345;0.0078235797;0.0666413833;0.0073759595;0.0057859566;0.2034941805;0.2034941805;5.0414444196;3.379689069;0.3402817408;1.3521670222;19864940400.0;2047932.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBM;2025;4;;13.0066630243;0.6801865757;0.324172016;3.283230112;2.7580786508;0.0530455343;0.0370908789;0.2761653156;0.0325353745;0.0249235346;0.4745203797;0.4745203797;2.1848452068;1.740904116;0.4823206482;1.4881869485;17000000000.0;2000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBM;2026;1;;13.1596825893;0.6881887708;0.3279858045;3.3218563486;2.8069816431;0.0530455343;0.0370908789;0.2761653156;0.0325353745;0.0249235346;0.4745203797;0.4745203797;2.1848452068;1.740904116;0.4823206482;1.4881869485;17200000000.0;2000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBM;2026;2;;12.3945847643;0.6481777957;0.3089168623;3.1287251656;2.5624666819;0.0530455343;0.0370908789;0.2761653156;0.0325353745;0.0249235346;0.4745203797;0.4745203797;2.1848452068;1.740904116;0.4823206482;1.4881869485;16200000000.0;2000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBS;2025;1;;23.1933413646;1.2101407126;0.3527187298;10.3001097083;9.0111046506;0.0529473628;0.0183466505;0.0942092781;0.0216045215;0.0152077583;1.9239466245;1.9239466245;1.2065076802;1.0081366121;0.0536114058;1.2064007151;132000000000.0;6000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBS;2025;2;;16.0886855225;0.5910315522;0.1638801072;5.553144437;7.0197756767;0.0374748973;0.0132115998;0.0784671589;0.0151527367;0.010186047;1.8074020146;1.8074020146;1.2419163802;1.0051401408;0.0200871736;1.2970291437;65400000000.0;6000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBS;2025;3;;11.6563190377;0.6928054439;0.1641461025;2.8846634028;6.9764891237;0.0583422059;0.0207241249;0.0765338355;0.017702784;0.0140821559;1.8268968373;1.8268968373;1.2451615557;1.0177779794;0.01162054;1.4716585309;73800000000.0;6000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBS;2025;4;;9.6833490432;0.6443906912;0.1558356691;4.902343586;6.5724526616;0.0668870131;0.0260123594;0.0721073389;0.0202307718;0.0160931583;1.4425039904;1.4425039904;1.2921322755;0.9689396728;0.0236186848;1.61636137;70200000000.0;6000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBS;2026;1;;10.6550529178;0.6921598579;0.1623390863;1.9625193396;6.1721074249;0.0655791864;0.024849441;0.0696944351;0.0191620214;0.015235878;1.4826106176;1.4826106176;1.3085516239;0.9918854363;0.0147293801;1.6309818865;76200000000.0;6000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBS;2026;2;;9.1922615123;0.7091295338;0.1550632395;1.8885987069;5.5221410826;0.0756662355;0.0289461432;0.0733910606;0.022305474;0.016868889;1.7131281504;1.7131281504;1.2691257544;0.9201923937;0.0285205642;1.7159483998;75000000000.0;6000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBT;2025;4;;7.4426928262;0.896487846;0.8279208422;5.8490978949;7.6575570933;0.0905561783;0.0536987724;0.4394787012;0.0801681426;0.0661341216;0.4411880974;0.4411880974;1.5070199049;1.2560877744;0.4037953793;0.8119677259;237160000000.0;19600000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBT;2026;1;;7.5042026842;0.9038968364;0.8347631632;5.8974375469;8.1379127015;0.0905561783;0.0536987724;0.4394787012;0.0801681426;0.0661341216;0.4411880974;0.4411880974;1.5070199049;1.2560877744;0.4037953793;0.8119677259;239120000000.0;19600000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BBT;2026;2;;7.7902235242;0.9383486421;0.8665799559;6.1222169288;8.4461145128;0.0905561783;0.0536987724;0.4394787012;0.0801681426;0.0661341216;0.4411880974;0.4411880974;1.5070199049;1.2560877744;0.4037953793;0.8119677259;248234000000.0;19600000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCA;2025;1;;-5.6290643747;0.5737255505;0.0953845231;-0.4920087289;19.0215776171;-0.0994676846;-0.0133679134;0.0314563292;-0.0092721162;-0.0090583818;7.2219508413;7.2219508413;0.8678642096;0.3531357803;0.0179512589;1.4757507221;545400000000.0;50000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCA;2025;2;;-4.6655598916;0.4756972614;0.0805986943;-1.4494726416;19.1265674242;-0.088588885;-0.0140397078;0.0280495007;-0.0097531288;-0.0098771082;3.1570662841;3.1570662841;0.9946830605;0.3093083597;0.015712399;1.4214390941;448000000000.0;50000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCA;2025;3;;-9.277253613;0.7415282015;0.1201985501;5.7633394865;16.3061017377;-0.069400261;-0.0123998964;0.0345968575;-0.008762006;-0.0086427157;3.4402285072;3.4402285072;1.0675371473;0.3797539267;0.0260033459;1.4347222262;694900000000.0;50000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCA;2025;4;;815.156913771;0.9985024614;0.1486603543;3.5041688933;10.8109466673;0.0013219072;0.0002584819;0.0372186257;0.0005464933;0.0001501532;2.6823528834;2.6823528834;1.0737577656;0.4021686549;0.0286534997;1.7214547794;948650000000.0;50000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCA;2026;1;;67.8055855105;1.0976846579;0.154110906;4.8443105379;14.2505090971;0.0159091925;0.0039139921;0.0372012468;0.0023971908;0.0022187851;2.9089294392;2.9089294392;1.0831169531;0.4326424339;0.0121543971;1.7640248673;1048750000000.0;50000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCA;2026;2;;31.236199175;1.0060450012;0.1315844612;2.6298092376;13.1252827856;0.0325417587;0.0083482932;0.0373641141;0.0049879467;0.0042125631;2.4951889137;2.4951889137;1.0972140064;0.3355999395;0.1132170112;1.9817609595;970000000000.0;50000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCB;2025;4;;0.4708250419;0.1194182249;0.0093459987;0.4450758723;0.1523397701;0.2501784797;0.0780085817;0.0723129283;0.0266737203;0.0198502583;1.7615807304;1.7615807304;0.4688975533;0.3562542969;0.0174191285;3.9298522208;9120000000.0;5700000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCB;2026;1;;0.6473844325;0.1642000592;0.0128507482;0.6119793245;0.2212619698;0.2501784797;0.0780085817;0.0723129283;0.0266737203;0.0198502583;1.7615807304;1.7615807304;0.4688975533;0.3562542969;0.0174191285;3.9298522208;12540000000.0;5700000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCB;2026;2;;0.6473844325;0.1642000592;0.0128507482;0.6119793245;0.2212619698;0.2501784797;0.0780085817;0.0723129283;0.0266737203;0.0198502583;1.7615807304;1.7615807304;0.4688975533;0.3562542969;0.0174191285;3.9298522208;12540000000.0;5700000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCC;2025;1;;-58.1881501484;0.5547382914;0.2726635245;6.1925598323;5.1851579372;-0.0093738776;-0.004703668;0.0826579746;-0.0052662668;-0.0052663291;1.0166317716;1.0166317716;0.4619208932;0.2645528847;0.013087582;1.0037930093;973357514800.0;123209812.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCC;2025;2;;46.3784970252;0.5554745675;0.279522891;5.5863955613;4.419076112;0.012170279;0.0062161402;0.0960631654;0.0047651946;0.0047651331;0.9594768434;0.9594768434;0.5291118379;0.3049245929;0.0325134634;1.0313832948;1010320458400.0;123209812.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCC;2025;3;;26.9126440382;0.5448001421;0.2662928704;3.7049421103;4.1055391631;0.0203573413;0.0106010857;0.0976821521;0.0086291957;0.0086291356;0.9553868776;0.9553868776;0.5628363219;0.3548376415;0.0613019134;1.0713889747;985678496000.0;123209812.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCC;2025;4;;29.8045130056;0.4877861958;0.24333683;2.8595099217;4.0116069712;0.0165012167;0.0088446752;0.0977617909;0.0068928987;0.0068928987;0.8929237592;0.8929237592;0.483601842;0.2603842826;0.1784381774;1.083318284;899431627600.0;123209812.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCC;2026;1;;10.4692149193;0.4502409467;0.2172421841;2.4007925229;3.3681811563;0.0431735505;0.022623314;0.1085335494;0.0198222082;0.0195468107;1.0016418557;1.0016418557;0.5377060535;0.3368717103;0.065154684;1.0902502073;825505740400.0;123209812.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCC;2026;2;;26.9484036607;0.3740825828;0.179168475;1.7240216005;3.243751761;0.013969879;0.0072999819;0.0941397186;0.0057167385;0.0054449918;0.9854613154;0.9854613154;0.5173972048;0.3384562563;0.0404213428;1.0979769633;689974947200.0;123209812.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCE;2025;1;;4.9424796529;0.9607162111;1.2579241641;7.9557964262;4.5477379776;0.2125975249;0.1165070752;0.3697836215;0.2670657429;0.2545127653;0.6639131018;0.6639131018;2.0229023161;1.778106169;0.0743453965;0.4577651537;365750000000.0;35000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCE;2025;2;;4.2322748411;1.0056523099;0.9861860644;6.7332607214;3.5495991239;0.2503545502;0.1402887884;0.3213056051;0.2445258341;0.2330156007;0.6764818389;0.6764818389;1.6830716166;1.4764118245;0.1740429716;0.602057493;386750000000.0;35000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCE;2025;3;;3.6467347448;0.9795884428;0.6641700679;11.2406671808;3.5036462349;0.2706984481;0.1219032124;0.2415749359;0.1913716247;0.1821273316;2.677391863;2.677391863;0.9840768217;0.3483215389;0.0033847073;0.6693295913;379750000000.0;35000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCE;2025;4;;3.7841480185;0.8099300341;0.4377261383;-1.305920729;2.9706191821;0.2362879934;0.0620260039;0.1883908909;0.1467832422;0.1156736301;4.4010798455;4.4010798455;1.5571720472;0.6271687786;0.194993033;0.5362155905;385000000000.0;35000000.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCE;2026;1;;3.3754140006;0.6355580941;0.3091992408;-0.3540363104;8.9001904564;0.2009483994;0.0449434306;0.1833023265;0.1209248967;0.0916033532;5.5425820971;5.5425820971;1.6687380283;0.3193017828;0.0251311439;0.4906308457;288538942020.0;41999846.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCE;2026;2;;3.5005102795;0.5582656892;0.2107541989;-0.2476616909;9.0853211282;0.1548190351;0.0266725876;0.1585758205;0.0843845438;0.0602067076;6.4183914587;6.4183914587;1.4274621747;0.3130286028;0.0133407509;0.4430168769;235619136060.0;41999846.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCF;2025;1;;13.8553956947;3.4533045616;1.9100633575;8.0189921342;12.2939436937;0.257124244;0.1778904324;0.2706039475;0.1725115911;0.1378570053;0.5450002797;0.5450002797;3.1659233688;2.2507250805;0.3618477255;1.290398207;1461643645000.0;37964770.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCF;2025;2;;13.5668793378;3.2531221865;1.9260962981;7.4983946613;11.690619159;0.2586045377;0.1690488533;0.2716623271;0.1788629692;0.1419704746;0.5780669224;0.5780669224;3.2339301591;2.4266857279;0.5079276044;1.1907324663;1480626030000.0;37964770.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCF;2025;3;;13.8056944959;3.3796845297;2.0311223334;10.1512885684;11.6033152322;0.2618929137;0.1647474698;0.2848704246;0.1863878711;0.1471220687;0.6026979496;0.6026979496;2.8262579269;2.0782971486;0.4324155317;1.1198012052;1571741478000.0;37964770.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCF;2025;4;;13.6380015262;3.6582413719;2.033260383;15.8637695472;10.6617083337;0.2813039367;0.1673756989;0.2881268519;0.1925841366;0.1490878542;0.7216600592;0.7216600592;2.2067245307;1.5560263278;0.3295744159;1.1226648863;1594520340000.0;37964770.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCF;2026;1;;13.8093192076;3.5239795976;2.0237938539;11.8663898031;10.7312891889;0.2548456123;0.1577158468;0.2920570655;0.1892328682;0.1465527607;0.5770992155;0.5770992155;2.8173482473;1.8987452111;0.3649731835;1.0761711072;1598316817000.0;37964770.0;0.0;0.0;;;0.0;0.0;0.0;0.0
BCF;2026;2;;15.8339542624;3.2165960546;1.8809833004;12.7974560182;11.0281722786;0.2090623479;0.1296037644;0.2817168005;0.1587337323;0.1187942866;0.5686440743;0.5686440743;2.6693436272;1.8096073921;0.5027969005;1.0909932463;1517066964000.0;42140749.0;0.0;0.0;;;0.0;0.0;0.0;0.0
